Form,Area,Fluid_AGAS,Fluid_GAS,Fluid_MGAS,Fluid_MOG,Fluid_MOIL,Fluid_OIL,Fluid_UND,Fluid_WATR,production_time,Year,Average Production Days,Ground Elev.,Proj. Depth
2700,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7875,1998,0.661680349,663.3,1125
2900,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8944,1998,0.661680349,722.9,1175
2600,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8944,1998,0.661680349,722.9,1175
4800,380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8482,1998,0.928852459,820.6,2078
2900,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9009,1998,0.661680349,694.9,1115
4520,6460,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7290,2001,0.761967213,746.4,1420
4100,6460,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7290,2001,0.761967213,746.4,1420
4800,5200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9056,1998,0.882622951,606.9,1850
4800,5200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9056,1998,0.882622951,606.9,1850
4800,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8046,1998,0.920327869,654.1,2000
4520,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8046,1998,0.920327869,654.1,2000
4100,8360,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8046,1998,0.920327869,654.1,2000
4520,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6094,1998,0.959016393,678.3,1213
7400,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
7400,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
5000,9022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
5000,9022,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
4800,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
4800,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
4100,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
4100,6400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5543,1998,0.661680349,855.6,2100
2900,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8264,1998,0.949836066,717.8,1095
2900,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8824,1998,0.661680349,707.5,1135
2630,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8824,1998,0.661680349,707.5,1135
4900,7400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7354,1998,0.761639344,676.8,1700
4900,7400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7354,1998,0.761639344,676.8,1700
2900,7600,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7840,1998,0.661680349,709.8,1135
2600,2400,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7840,1998,0.661680349,709.8,1135
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8065,1999,0.661680349,807.6,1015
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8065,1999,0.661680349,807.6,1015
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5915,1998,0.661680349,693.6,1446
4805,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8379,1998,0.661680349,712.5,1467
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8380,1998,0.939344262,703.4,1460
4520,3320,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1907,1998,0.661680349,715.2,1240
8100,8200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
8100,8200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
8100,8200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
7400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
7400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
7400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7228,2000,0.713442623,688.4,3450
4800,3425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5827,1998,0.740983607,629.6,1760
4100,3425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5827,1998,0.740983607,629.6,1760
2000,3425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5827,1998,0.740983607,629.6,1760
2900,100,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8416,1998,0.335409836,723.8,1570
2350,7600,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8912,1998,0.661680349,678.1,775
4800,7400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6795,2000,0.661680349,698.5,1755
4060,8110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3459,2001,0.74557377,1171.9,3630
4060,8110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3459,2001,0.74557377,1171.9,3630
4060,8110,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3459,2001,0.74557377,1171.9,3630
7400,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3395,1998,0.661680349,472.9,755
4800,380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8402,1998,0.774754098,796.4,1665
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8356,1998,0.698360656,700,1460
4900,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8415,1998,0.669508197,805.9,2200
4900,7400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7272,1998,0.421967213,664,2600
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8318,1998,0.51147541,704.3,1455
2600,2400,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8318,1998,0.51147541,704.3,1455
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8335,1998,0.920983607,700.9,1455
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8058,1999,0.928852459,799.8,1025
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8058,1999,0.928852459,799.8,1025
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8079,1999,0.902295082,791,1015
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8079,1999,0.902295082,791,1015
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9178,1999,0.886557377,764.8,985
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9178,1999,0.886557377,764.8,985
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8093,1998,0.742295082,812.2,1020
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8093,1998,0.742295082,812.2,1020
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8093,1998,0.742295082,812.2,1020
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6610,2003,0.941639344,860.7,1080
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6610,2003,0.941639344,860.7,1080
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1123,1998,0.661680349,815.6,1025
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8081,1999,0.661680349,814,965
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8081,1999,0.661680349,814,965
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8081,1999,0.661680349,814,965
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8081,1999,0.661680349,814,965
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8069,1999,0.912459016,802.8,1030
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8069,1999,0.912459016,802.8,1030
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8069,1999,0.912459016,802.8,1030
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7691,2000,0.980327869,795.5,1015
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7691,2000,0.980327869,795.5,1015
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7691,2000,0.975409836,810.5,1035
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7691,2000,0.975409836,810.5,1035
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9165,1999,0.958360656,769.4,985
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9165,1999,0.958360656,769.4,985
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9184,1999,0.910819672,770.4,1000
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9184,1999,0.910819672,770.4,1000
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8073,1999,0.838360656,807,1025
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8073,1999,0.838360656,807,1025
2400,3430,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8073,1999,0.838360656,807,1025
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9159,1999,0.955409836,791,1020
4995,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5126,2003,0.032786885,875.8,1085
2640,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5126,2003,0.032786885,875.8,1085
4995,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5902,2001,0.661680349,821.6,1035
2640,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5902,2001,0.661680349,821.6,1035
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7735,1999,0.924262295,807.3,1025
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7735,1999,0.924262295,807.3,1025
2805,5852,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3375,1998,0.661680349,579.9,1390
1530,5852,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3375,1998,0.661680349,579.9,1390
4900,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8396,1998,0.595081967,796.3,2200
4900,8100,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8390,1998,0.766229508,838.8,2200
4900,7400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6840,1998,0.661680349,663,2300
4700,7400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6840,1998,0.661680349,663,2300
2700,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7332,1999,0.888196721,869.8,1260
4610,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7332,1999,0.888196721,869.8,1260
2900,7600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8875,1998,0.866229508,663.7,935
2805,5852,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8102,1999,0.661680349,457.8,1610
2805,5852,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8400,1999,0.661680349,566.5,1565
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9054,1998,0.901311475,695.8,1450
4100,3425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5760,1998,0.540983607,636.9,1765
4800,3425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5760,1998,0.540983607,636.9,1765
4100,8157,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8861,1998,0.661680349,742.2,1560
2600,8157,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8861,1998,0.661680349,742.2,1560
2900,4400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9451,1999,0.920983607,781.1,1450
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8295,1998,0.851147541,705,1500
2700,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7329,1999,0.661680349,810.5,1175
2600,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7329,1999,0.661680349,810.5,1175
2600,8900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7316,1999,0.859344262,888.7,1270
4500,8900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7316,1999,0.859344262,888.7,1270
2600,5858,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7339,1999,0.760983607,766.5,1140
4800,5858,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7339,1999,0.760983607,766.5,1140
4805,2400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8398,1998,0.661680349,721.3,1480
4800,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,8326,1998,0.518032787,700.7,1455
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4046,1999,0.115737705,674.6,875
2630,3380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5130,1999,0.410819672,678.7,896
2630,3380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1103,1999,0.661680349,711.5,923
4520,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9219,1998,0.918688525,651.7,1700
4520,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9219,1998,0.918688525,651.7,1700
2700,3460,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7353,1999,0.812786885,865.3,1280
7700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7345,1999,0.661680349,709.2,1570
7700,4485,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7347,1999,0.77442623,675.4,1550
4990,4485,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7339,1999,0.85442623,643.3,1001
4500,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7741,1999,0.918360656,734.5,1150
2700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7741,1999,0.918360656,734.5,1150
2600,2400,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7741,1999,0.918360656,734.5,1150
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7741,1999,0.918360656,734.5,1150
2700,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5191,2005,0.947540984,722,1120
2700,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5191,2005,0.947540984,722,1120
2700,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5191,2005,0.947540984,722,1120
2600,7340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5191,2005,0.947540984,722,1120
4520,7600,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,9230,1998,0.961967213,656.8,1180
2600,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7325,1999,0.73704918,790.1,1170
4610,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7325,1999,0.73704918,790.1,1170
4995,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4777,2004,0.661680349,860.3,1076
2640,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4777,2004,0.661680349,860.3,1076
2400,3430,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4777,2004,0.661680349,860.3,1076
5000,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8085,1999,0.661680349,831.6,1070
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8085,1999,0.661680349,831.6,1070
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7711,2000,0.94852459,830.7,1049
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7711,2000,0.94852459,830.7,1049
4995,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6230,2000,0.963278689,802.5,1017
2640,2985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6230,2000,0.963278689,802.5,1017
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8058,1999,0.952786885,801.1,1013
2640,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8058,1999,0.952786885,801.1,1013
8200,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3254,1999,0.661680349,677.6,1400
1530,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3254,1999,0.661680349,677.6,1400
8200,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3329,1999,0.661680349,593.2,1400
1530,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3329,1999,0.661680349,593.2,1400
4100,1800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6030,1999,0.890819672,752.6,1350
2900,1800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6030,1999,0.890819672,752.6,1350
4800,380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8309,1998,0.857704918,841.4,1750
4700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9008,1999,0.661680349,673.7,2200
4700,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9008,1999,0.661680349,673.7,2200
5000,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6951,1999,0.661680349,713.3,1310
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8002,1999,0.82295082,699,1100
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7327,1999,0.818360656,607.9,1032
2600,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7337,1999,0.833770492,876.7,1326
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7337,1999,0.833770492,876.7,1326
2400,7250,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8462,2000,0.930491803,752.8,1080
2350,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1879,2004,0.661680349,527.6,769
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4765,2000,0.661680349,649.4,834
4990,5160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4077,2002,0.970491803,513.9,763
2700,5160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4066,2002,0.97704918,509.3,753
4990,5160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4066,2002,0.97704918,509.3,753
2600,3240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8654,1998,0.722295082,818.1,1210
7400,7300,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6185,1999,0.790819672,1249.6,1980
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6981,1999,0.796721311,797.4,988
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5130,1999,0.016721311,788.1,973
8400,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3257,1999,0.566557377,627.8,1910
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5161,1999,0.661680349,813.1,1050
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5161,1999,0.661680349,813.1,1050
2400,3430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5161,1999,0.661680349,813.1,1050
4995,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1470,1999,0.661680349,823,1050
2640,2985,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1470,1999,0.661680349,823,1050
8280,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8062,1999,0.661680349,654.2,2800
8280,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8062,1999,0.661680349,654.2,2800
8280,5400,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8062,1999,0.661680349,654.2,2800
2400,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3620,2003,0.661680349,803.5,1050
4995,2985,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3620,2003,0.661680349,803.5,1050
8540,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1889,2000,0.661680349,657,2226
4800,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9129,1999,0.661680349,743.3,1330
4100,9000,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9129,1999,0.661680349,743.3,1330
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8043,1999,0.862295082,826.2,1070
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8043,1999,0.862295082,826.2,1070
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4424,1999,0.682295082,899.2,1200
2600,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4060,1999,0.661680349,876.1,1100
4150,5600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9145,1999,0.519344262,898.9,1357
2700,8900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4424,1999,0.661680349,888.2,1320
2600,8900,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4424,1999,0.661680349,888.2,1320
2700,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4380,1999,0.741639344,882.1,1360
2600,8900,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4380,1999,0.741639344,882.1,1360
4990,7660,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5109,1999,0.463934426,720.4,914
4800,8150,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7308,1999,0.832786885,856,1240
4100,8260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9468,1999,0.904918033,758.5,1335
2600,8260,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9468,1999,0.904918033,758.5,1335
2600,3380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4021,1999,0.661680349,909.8,1128
2600,3380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4023,1999,0.661680349,735.8,973
2630,3380,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4418,1999,0.527540984,725.1,967
7500,4700,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4422,1999,0.754098361,522.1,1400
2600,9000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4457,1999,0.661680349,693.2,1060
2630,8240,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4242,1999,0.51442623,822,1061
4040,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5532,1999,0.666885246,731.1,1100
2700,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5532,1999,0.666885246,731.1,1100
8200,4700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3701,2001,0.964262295,693.5,1450
7700,4700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3701,2001,0.964262295,693.5,1450
2900,4900,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2264,2000,0.816721311,891.8,1361
4100,2800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1200,1999,0.661680349,751.7,1160
